1013, -38, -6450
1014, 3322, -1280
1015, 1289, 3859
1016, -2326, 3451
1017, -1224, -567
1018, 4583, -1575
1019, 8684, 2521
1020, 7038, 6356
1021, 3456, 4538
1022, 4213, -851
1023, 9277, -3078
